product_name,series,mae_before,mae_after,mape_before,mape_after,improved
Frozen Desserts,STORE_044,5.92,5.92,3.33,3.33,False
Frozen Desserts,STORE_045,5.6,5.6,2.22,2.22,False
Frozen Desserts,STORE_046,12.22,12.22,4.44,4.44,False
Frozen Desserts,STORE_047,40.6,40.6,4060.0,4060.0,False
Frozen Desserts,STORE_048,5.6,5.6,2.22,2.22,False
Frozen Desserts,STORE_049,2.19,2.19,2.22,2.22,False
Frozen Desserts,STORE_050,4.62,4.62,1.11,1.11,False
Frozen Dinners,Total,302.28,302.28,10410.7,10410.7,False
Frozen Dinners,Midwest,127.87,127.87,10357.97,10357.97,False
Frozen Dinners,Northeast,151.15,151.15,8281.56,8281.56,False
Frozen Dinners,Southeast,91.74,91.74,34.44,34.44,False
Frozen Dinners,Southwest,56.49,56.49,23.33,23.33,False
Frozen Dinners,West,134.55,134.55,9233.0,9233.0,False
Frozen Dinners,STORE_001,8.78,8.78,3.33,3.33,False
Frozen Dinners,STORE_002,7.76,7.76,2.22,2.22,False
Frozen Dinners,STORE_003,0.0,0.0,0.0,0.0,False
Frozen Dinners,STORE_004,7.4,7.4,2.22,2.22,False
Frozen Dinners,STORE_005,14.83,14.83,6.67,6.67,False
Frozen Dinners,STORE_006,8.19,8.19,3.33,3.33,False
Frozen Dinners,STORE_007,7.34,7.34,2.22,2.22,False
Frozen Dinners,STORE_008,4.14,4.14,2.22,2.22,False
Frozen Dinners,STORE_009,6.91,6.91,5.56,5.56,False
Frozen Dinners,STORE_010,1.21,1.21,1.11,1.11,False
Frozen Dinners,STORE_011,14.51,14.51,6.67,6.67,False
Frozen Dinners,STORE_012,12.68,12.68,4.44,4.44,False
Frozen Dinners,STORE_013,0.47,0.47,1.11,1.11,False
Frozen Dinners,STORE_014,4.76,4.76,2.22,2.22,False
Frozen Dinners,STORE_015,10.43,10.43,5.56,5.56,False
Frozen Dinners,STORE_016,2.5,2.5,2.22,2.22,False
Frozen Dinners,STORE_017,4.92,4.92,2.22,2.22,False
Frozen Dinners,STORE_018,4.66,4.66,2.22,2.22,False
Frozen Dinners,STORE_019,6.58,6.58,3.33,3.33,False
Frozen Dinners,STORE_020,0.0,0.0,0.0,0.0,False
Frozen Dinners,STORE_021,8.12,8.12,3.33,3.33,False
Frozen Dinners,STORE_022,91.91,91.91,8179.44,8179.44,False
Frozen Dinners,STORE_023,6.41,6.41,3.33,3.33,False
Frozen Dinners,STORE_024,12.06,12.06,4.44,4.44,False
Frozen Dinners,STORE_025,4.82,4.82,2.22,2.22,False
Frozen Dinners,STORE_026,10.99,10.99,3.33,3.33,False
Frozen Dinners,STORE_027,0.0,0.0,0.0,0.0,False
Frozen Dinners,STORE_028,2.48,2.48,1.11,1.11,False
Frozen Dinners,STORE_029,18.27,18.27,5.56,5.56,False
Frozen Dinners,STORE_030,8.24,8.24,3.33,3.33,False
Frozen Dinners,STORE_031,52.87,52.87,4569.2,4569.2,False
Frozen Dinners,STORE_032,9.73,9.73,4.44,4.44,False
Frozen Dinners,STORE_033,5.7,5.7,3.33,3.33,False
Frozen Dinners,STORE_034,4.24,4.24,1.11,1.11,False
Frozen Dinners,STORE_035,6.17,6.17,2.22,2.22,False
Frozen Dinners,STORE_036,122.83,122.83,11990.01,11990.01,False
Frozen Dinners,STORE_037,8.74,8.74,1.11,1.11,False
Frozen Dinners,STORE_038,6.82,6.82,2.22,2.22,False
Frozen Dinners,STORE_039,5.74,5.74,3.33,3.33,False
Frozen Dinners,STORE_040,8.52,8.52,3.33,3.33,False
Frozen Dinners,STORE_041,8.3,8.3,3.33,3.33,False
Frozen Dinners,STORE_042,16.59,16.59,5.56,5.56,False
Frozen Dinners,STORE_043,76.81,76.81,7615.21,7615.21,False
Frozen Dinners,STORE_044,14.53,14.53,6.67,6.67,False
Frozen Dinners,STORE_045,3.6,3.6,1.11,1.11,False
Frozen Dinners,STORE_046,1.94,1.94,1.11,1.11,False
Frozen Dinners,STORE_047,8.41,8.41,4.44,4.44,False
Frozen Dinners,STORE_048,12.08,12.08,7.78,7.78,False
Frozen Dinners,STORE_049,1.03,1.03,1.11,1.11,False
Frozen Dinners,STORE_050,44.73,44.73,3499.7,3499.7,False
Frozen Vegetables,Total,282.03,282.03,7048.2,7048.2,False
Frozen Vegetables,Midwest,102.94,102.94,3383.06,3383.06,False
Frozen Vegetables,Northeast,192.47,192.47,10988.03,10988.03,False
Frozen Vegetables,Southeast,95.9,95.9,2359.08,2359.08,False
Frozen Vegetables,Southwest,117.91,117.91,10100.82,10100.82,False
Frozen Vegetables,West,73.67,73.67,23.33,23.33,False
Frozen Vegetables,STORE_001,12.17,12.17,7.78,7.78,False
Frozen Vegetables,STORE_002,5.67,5.67,2.22,2.22,False
Frozen Vegetables,STORE_003,6.04,6.04,3.33,3.33,False
Frozen Vegetables,STORE_004,4.61,4.61,1.11,1.11,False
Frozen Vegetables,STORE_005,5.6,5.6,4.44,4.44,False
Frozen Vegetables,STORE_006,5.93,5.93,3.33,3.33,False
Frozen Vegetables,STORE_007,7.5,7.5,3.33,3.33,False
Frozen Vegetables,STORE_008,15.29,15.29,5.56,5.56,False
Frozen Vegetables,STORE_009,9.03,9.03,4.44,4.44,False
Frozen Vegetables,STORE_010,4.24,4.24,2.22,2.22,False
Frozen Vegetables,STORE_011,48.28,48.28,4075.48,4075.48,False
Frozen Vegetables,STORE_012,7.24,7.24,3.33,3.33,False
Frozen Vegetables,STORE_013,12.79,12.79,4.44,4.44,False
Frozen Vegetables,STORE_014,7.27,7.27,3.33,3.33,False
Frozen Vegetables,STORE_015,2.03,2.03,1.11,1.11,False
Frozen Vegetables,STORE_016,42.7,42.7,3058.41,3058.41,False
Frozen Vegetables,STORE_017,4.46,4.46,1.11,1.11,False
Frozen Vegetables,STORE_018,6.32,6.32,3.33,3.33,False
Frozen Vegetables,STORE_019,0.0,0.0,0.0,0.0,False
Frozen Vegetables,STORE_020,3.23,3.23,2.22,2.22,False
Frozen Vegetables,STORE_021,15.27,15.27,5.56,5.56,False
Frozen Vegetables,STORE_022,0.0,0.0,0.0,0.0,False
Frozen Vegetables,STORE_023,74.2,74.2,7420.22,7420.22,False
Frozen Vegetables,STORE_024,5.86,5.86,3.33,3.33,False
Frozen Vegetables,STORE_025,3.26,3.26,1.11,1.11,False
Frozen Vegetables,STORE_026,19.77,19.77,5.56,5.56,False
Frozen Vegetables,STORE_027,20.52,20.52,6.67,6.67,False
Frozen Vegetables,STORE_028,83.82,83.82,7101.38,7101.38,False
Frozen Vegetables,STORE_029,2.56,2.56,1.11,1.11,False
Frozen Vegetables,STORE_030,2.78,2.78,3.33,3.33,False
Frozen Vegetables,STORE_031,3.64,3.64,1.11,1.11,False
Frozen Vegetables,STORE_032,3.96,3.96,1.11,1.11,False
Frozen Vegetables,STORE_033,10.42,10.42,3.33,3.33,False
Frozen Vegetables,STORE_034,15.22,15.22,5.56,5.56,False
Frozen Vegetables,STORE_035,12.18,12.18,3.33,3.33,False
Frozen Vegetables,STORE_036,12.13,12.13,3.33,3.33,False
Frozen Vegetables,STORE_037,4.14,4.14,2.22,2.22,False
Frozen Vegetables,STORE_038,9.29,9.29,3.33,3.33,False
Frozen Vegetables,STORE_039,2.81,2.81,1.11,1.11,False
Frozen Vegetables,STORE_040,10.77,10.77,4.44,4.44,False
Frozen Vegetables,STORE_041,54.93,54.93,4297.77,4297.77,False
Frozen Vegetables,STORE_042,8.59,8.59,2.22,2.22,False
Frozen Vegetables,STORE_043,9.49,9.49,4.44,4.44,False
Frozen Vegetables,STORE_044,37.82,37.82,2618.35,2618.35,False
Frozen Vegetables,STORE_045,6.56,6.56,3.33,3.33,False
Frozen Vegetables,STORE_046,10.74,10.74,4.44,4.44,False
Frozen Vegetables,STORE_047,80.28,80.28,7175.5,7175.5,False
Frozen Vegetables,STORE_048,0.0,0.0,0.0,0.0,False
Frozen Vegetables,STORE_049,9.9,9.9,3.33,3.33,False
Frozen Vegetables,STORE_050,1.02,1.02,1.11,1.11,False
Grapes,Total,248.21,248.21,3414.49,3414.49,False
Grapes,Midwest,57.11,57.11,790.38,790.38,False
Grapes,Northeast,155.4,155.4,5581.55,5581.55,False
Grapes,Southeast,134.05,134.05,5846.88,5846.88,False
Grapes,Southwest,134.48,134.48,11621.51,11621.51,False
Grapes,West,110.93,110.93,4889.45,4889.45,False
Grapes,STORE_001,8.29,8.29,3.33,3.33,False
Grapes,STORE_002,8.21,8.21,3.33,3.33,False
Grapes,STORE_003,15.19,15.19,6.67,6.67,False
Grapes,STORE_004,8.89,8.89,4.44,4.44,False
Grapes,STORE_005,8.39,8.39,3.33,3.33,False
Grapes,STORE_006,12.18,12.18,6.67,6.67,False
Grapes,STORE_007,28.0,28.0,1902.33,1902.33,False
Grapes,STORE_008,28.21,28.21,1067.59,1067.59,False
Grapes,STORE_009,13.83,13.83,6.67,6.67,False
Grapes,STORE_010,6.26,6.26,2.22,2.22,False
Grapes,STORE_011,4.3,4.3,1.11,1.11,False
Grapes,STORE_012,40.4,40.4,3338.15,3338.15,False
Grapes,STORE_013,7.2,7.2,4.44,4.44,False
Grapes,STORE_014,0.0,0.0,0.0,0.0,False
Grapes,STORE_015,10.38,10.38,5.56,5.56,False
Grapes,STORE_016,15.07,15.07,5.56,5.56,False
Grapes,STORE_017,2.26,2.26,1.11,1.11,False
Grapes,STORE_018,28.71,28.71,2505.0,2505.0,False
Grapes,STORE_019,9.43,9.43,3.33,3.33,False
Grapes,STORE_020,4.5,4.5,3.33,3.33,False
Grapes,STORE_021,8.22,8.22,3.33,3.33,False
Grapes,STORE_022,34.38,34.38,2996.52,2996.52,False
Grapes,STORE_023,10.06,10.06,4.44,4.44,False
Grapes,STORE_024,33.01,33.01,2410.02,2410.02,False
Grapes,STORE_025,0.0,0.0,0.0,0.0,False
Grapes,STORE_026,20.65,20.65,505.3,505.3,False
Grapes,STORE_027,8.43,8.43,4.44,4.44,False
Grapes,STORE_028,5.54,5.54,3.33,3.33,False
Grapes,STORE_029,11.72,11.72,4.44,4.44,False
Grapes,STORE_030,33.79,33.79,2882.9,2882.9,False
Grapes,STORE_031,19.75,19.75,950.24,950.24,False
Grapes,STORE_032,11.46,11.46,5.56,5.56,False
Grapes,STORE_033,24.74,24.74,938.59,938.59,False
Grapes,STORE_034,71.4,71.4,6223.98,6223.98,False
Grapes,STORE_035,3.39,3.39,1.11,1.11,False
Grapes,STORE_036,15.34,15.34,7.78,7.78,False
Grapes,STORE_037,8.82,8.82,3.33,3.33,False
Grapes,STORE_038,110.08,110.08,10873.52,10873.52,False
Grapes,STORE_039,17.17,17.17,6.67,6.67,False
Grapes,STORE_040,0.0,0.0,0.0,0.0,False
Grapes,STORE_041,2.41,2.41,2.22,2.22,False
Grapes,STORE_042,9.08,9.08,4.44,4.44,False
Grapes,STORE_043,0.0,0.0,0.0,0.0,False
Grapes,STORE_044,50.24,50.24,4149.79,4149.79,False
Grapes,STORE_045,3.52,3.52,3.33,3.33,False
Grapes,STORE_046,8.69,8.69,2.22,2.22,False
Grapes,STORE_047,12.94,12.94,4.44,4.44,False
Grapes,STORE_048,3.76,3.76,3.33,3.33,False
Grapes,STORE_049,1.03,1.03,1.11,1.11,False
Grapes,STORE_050,7.14,7.14,2.22,2.22,False
Ground Beef,Total,370.68,370.68,11582.1,11582.1,False
Ground Beef,Midwest,93.64,93.64,2965.49,2965.49,False
Ground Beef,Northeast,223.4,223.4,17263.35,17263.35,False
Ground Beef,Southeast,159.03,159.03,12442.43,12442.43,False
Ground Beef,Southwest,56.56,56.56,21.11,21.11,False
Ground Beef,West,160.81,160.81,11171.87,11171.87,False
Ground Beef,STORE_001,16.53,16.53,6.67,6.67,False
Ground Beef,STORE_002,2.57,2.57,2.22,2.22,False
Ground Beef,STORE_003,27.67,27.67,2412.37,2412.37,False
Ground Beef,STORE_004,29.79,29.79,1820.31,1820.31,False
Ground Beef,STORE_005,12.4,12.4,5.56,5.56,False
Ground Beef,STORE_006,169.26,169.26,16794.46,16794.46,False
Ground Beef,STORE_007,4.37,4.37,2.22,2.22,False
Ground Beef,STORE_008,111.39,111.39,10919.64,10919.64,False
Ground Beef,STORE_009,163.42,163.42,15854.99,15854.99,False
Ground Beef,STORE_010,8.83,8.83,4.44,4.44,False
Ground Beef,STORE_011,9.52,9.52,4.44,4.44,False
Ground Beef,STORE_012,10.09,10.09,4.44,4.44,False
Ground Beef,STORE_013,7.74,7.74,3.33,3.33,False
Ground Beef,STORE_014,48.61,48.61,4173.3,4173.3,False
Ground Beef,STORE_015,8.63,8.63,6.67,6.67,False
Ground Beef,STORE_016,2.66,2.66,2.22,2.22,False
Ground Beef,STORE_017,5.54,5.54,2.22,2.22,False
Ground Beef,STORE_018,7.28,7.28,3.33,3.33,False
Ground Beef,STORE_019,30.0,30.0,2766.54,2766.54,False
Ground Beef,STORE_020,5.14,5.14,3.33,3.33,False
Ground Beef,STORE_021,7.2,7.2,2.22,2.22,False
Ground Beef,STORE_022,57.69,57.69,5290.54,5290.54,False
Ground Beef,STORE_023,1.9,1.9,1.11,1.11,False
Ground Beef,STORE_024,3.33,3.33,2.22,2.22,False
Ground Beef,STORE_025,5.81,5.81,2.22,2.22,False
Ground Beef,STORE_026,13.13,13.13,4.44,4.44,False
Ground Beef,STORE_027,7.16,7.16,2.22,2.22,False
Ground Beef,STORE_028,0.21,0.21,1.11,1.11,False
Ground Beef,STORE_029,5.08,5.08,3.33,3.33,False
Ground Beef,STORE_030,6.44,6.44,2.22,2.22,False
Ground Beef,STORE_031,8.0,8.0,2.22,2.22,False
Ground Beef,STORE_032,14.43,14.43,1442.78,1442.78,False
Ground Beef,STORE_033,9.81,9.81,3.33,3.33,False
Ground Beef,STORE_034,13.87,13.87,6.67,6.67,False
Ground Beef,STORE_035,15.83,15.83,7.78,7.78,False
Ground Beef,STORE_036,7.52,7.52,3.33,3.33,False
Ground Beef,STORE_037,6.68,6.68,3.33,3.33,False
Ground Beef,STORE_038,6.0,6.0,3.33,3.33,False
Ground Beef,STORE_039,7.06,7.06,4.44,4.44,False
Ground Beef,STORE_040,14.39,14.39,3.33,3.33,False
Ground Beef,STORE_041,16.63,16.63,5.56,5.56,False
Ground Beef,STORE_042,9.96,9.96,4.44,4.44,False
Ground Beef,STORE_043,7.06,7.06,4.44,4.44,False
Ground Beef,STORE_044,3.31,3.31,2.22,2.22,False
Ground Beef,STORE_045,15.59,15.59,5.56,5.56,False
Ground Beef,STORE_046,6.46,6.46,4.44,4.44,False
Ground Beef,STORE_047,39.59,39.59,3947.89,3947.89,False
Ground Beef,STORE_048,11.29,11.29,4.44,4.44,False
Ground Beef,STORE_049,3.64,3.64,2.22,2.22,False
Ground Beef,STORE_050,14.94,14.94,7.78,7.78,False
Ham,Total,314.22,314.22,5791.83,5791.83,False
Ham,Midwest,110.15,110.15,4702.21,4702.21,False
Ham,Northeast,174.23,174.23,9065.3,9065.3,False
Ham,Southeast,165.57,165.57,11268.55,11268.55,False
Ham,Southwest,73.76,73.76,77.09,77.09,False
Ham,West,130.92,130.92,3510.21,3510.21,False
Ham,STORE_001,4.63,4.63,3.33,3.33,False
Ham,STORE_002,66.81,66.81,5226.79,5226.79,False
Ham,STORE_003,46.74,46.74,3883.77,3883.77,False
Ham,STORE_004,6.12,6.12,3.33,3.33,False
Ham,STORE_005,10.78,10.78,7.78,7.78,False
Ham,STORE_006,6.33,6.33,3.33,3.33,False
Ham,STORE_007,55.73,55.73,4713.96,4713.96,False
Ham,STORE_008,10.6,10.6,5.56,5.56,False
Ham,STORE_009,7.3,7.3,5.56,5.56,False
Ham,STORE_010,11.09,11.09,5.56,5.56,False
Ham,STORE_011,10.21,10.21,4.44,4.44,False
Ham,STORE_012,8.88,8.88,5.56,5.56,False
Ham,STORE_013,5.3,5.3,2.22,2.22,False
Ham,STORE_014,7.43,7.43,2.22,2.22,False
Ham,STORE_015,16.39,16.39,5.56,5.56,False
Ham,STORE_016,13.37,13.37,4.44,4.44,False
Ham,STORE_017,45.13,45.13,4302.57,4302.57,False
Ham,STORE_018,28.84,28.84,7.78,7.78,False
Ham,STORE_019,7.92,7.92,5.56,5.56,False
Ham,STORE_020,7.32,7.32,3.33,3.33,False
Ham,STORE_021,116.14,116.14,11392.7,11392.7,False
Ham,STORE_022,19.13,19.13,7.78,7.78,False
Ham,STORE_023,4.03,4.03,3.33,3.33,False
Ham,STORE_024,55.34,55.34,5154.54,5154.54,False
Ham,STORE_025,12.95,12.95,70.99,70.99,False
Ham,STORE_026,8.23,8.23,3.33,3.33,False
Ham,STORE_027,8.22,8.22,2.22,2.22,False
Ham,STORE_028,82.76,82.76,7370.06,7370.06,False
Ham,STORE_029,9.62,9.62,4.44,4.44,False
Ham,STORE_030,12.53,12.53,3.33,3.33,False
Ham,STORE_031,4.84,4.84,1.11,1.11,False
Ham,STORE_032,2.68,2.68,4.44,4.44,False
Ham,STORE_033,15.26,15.26,7.78,7.78,False
Ham,STORE_034,0.94,0.94,2.22,2.22,False
Ham,STORE_035,17.36,17.36,5.56,5.56,False
Ham,STORE_036,15.0,15.0,7.78,7.78,False
Ham,STORE_037,15.58,15.58,7.78,7.78,False
Ham,STORE_038,5.59,5.59,2.22,2.22,False
Ham,STORE_039,42.7,42.7,3290.89,3290.89,False
Ham,STORE_040,16.6,16.6,7.78,7.78,False
Ham,STORE_041,28.49,28.49,2348.65,2348.65,False
Ham,STORE_042,9.4,9.4,5.56,5.56,False
Ham,STORE_043,13.49,13.49,5.56,5.56,False
Ham,STORE_044,14.94,14.94,6.67,6.67,False
Ham,STORE_045,17.79,17.79,7.78,7.78,False
Ham,STORE_046,22.62,22.62,1494.4,1494.4,False
Ham,STORE_047,9.9,9.9,4.44,4.44,False
Ham,STORE_048,10.94,10.94,4.44,4.44,False
Ham,STORE_049,6.97,6.97,5.56,5.56,False
Ham,STORE_050,13.71,13.71,7.78,7.78,False
Hummus,Total,277.62,277.62,3506.07,3506.07,False
Hummus,Midwest,194.2,194.2,15438.32,15438.32,False
Hummus,Northeast,137.52,137.52,58.89,58.89,False
Hummus,Southeast,142.71,142.71,7877.49,7877.49,False
Hummus,Southwest,105.24,105.24,3045.66,3045.66,False
Hummus,West,139.46,139.46,9386.72,9386.72,False
Hummus,STORE_001,5.62,5.62,4.44,4.44,False
Hummus,STORE_002,18.82,18.82,10.0,10.0,False
Hummus,STORE_003,13.67,13.67,6.67,6.67,False
Hummus,STORE_004,44.82,44.82,3830.63,3830.63,False
Hummus,STORE_005,9.46,9.46,3.33,3.33,False
Hummus,STORE_006,13.43,13.43,6.67,6.67,False
Hummus,STORE_007,13.58,13.58,6.67,6.67,False
Hummus,STORE_008,16.59,16.59,7.78,7.78,False
Hummus,STORE_009,9.49,9.49,5.56,5.56,False
Hummus,STORE_010,19.62,19.62,1568.33,1568.33,False
Hummus,STORE_011,17.27,17.27,6.67,6.67,False
Hummus,STORE_012,7.4,7.4,2.22,2.22,False
Hummus,STORE_013,9.24,9.24,4.44,4.44,False
Hummus,STORE_014,17.61,17.61,7.78,7.78,False
Hummus,STORE_015,15.37,15.37,7.78,7.78,False
Hummus,STORE_016,6.4,6.4,3.33,3.33,False
Hummus,STORE_017,36.42,36.42,3614.13,3614.13,False
Hummus,STORE_018,64.46,64.46,5641.58,5641.58,False
Hummus,STORE_019,16.59,16.59,6.67,6.67,False
Hummus,STORE_020,3.18,3.18,3.33,3.33,False
Hummus,STORE_021,62.02,62.02,5504.55,5504.55,False
Hummus,STORE_022,12.89,12.89,5.56,5.56,False
Hummus,STORE_023,3.5,3.5,3.33,3.33,False
Hummus,STORE_024,4.12,4.12,2.22,2.22,False
Hummus,STORE_025,8.82,8.82,3.33,3.33,False
Hummus,STORE_026,20.67,20.67,1366.12,1366.12,False
Hummus,STORE_027,4.44,4.44,2.22,2.22,False
Hummus,STORE_028,2.69,2.69,2.22,2.22,False
Hummus,STORE_029,32.46,32.46,2728.35,2728.35,False
Hummus,STORE_030,31.06,31.06,1187.79,1187.79,False
Hummus,STORE_031,20.51,20.51,6.67,6.67,False
Hummus,STORE_032,21.11,21.11,1665.99,1665.99,False
Hummus,STORE_033,20.88,20.88,10.0,10.0,False
Hummus,STORE_034,7.84,7.84,4.44,4.44,False
Hummus,STORE_035,99.94,99.94,9915.23,9915.23,False
Hummus,STORE_036,13.97,13.97,4.44,4.44,False
Hummus,STORE_037,10.52,10.52,3.33,3.33,False
Hummus,STORE_038,47.02,47.02,3029.57,3029.57,False
Hummus,STORE_039,2.59,2.59,2.22,2.22,False
Hummus,STORE_040,83.05,83.05,7494.3,7494.3,False
Hummus,STORE_041,15.02,15.02,657.29,657.29,False
Hummus,STORE_042,4.87,4.87,3.33,3.33,False
Hummus,STORE_043,0.0,0.0,0.0,0.0,False
Hummus,STORE_044,1.93,1.93,1.11,1.11,False
Hummus,STORE_045,10.19,10.19,4.44,4.44,False
Hummus,STORE_046,3.44,3.44,4.44,4.44,False
Hummus,STORE_047,1.88,1.88,2.22,2.22,False
Hummus,STORE_048,10.32,10.32,5.56,5.56,False
Hummus,STORE_049,5.59,5.59,3.33,3.33,False
Hummus,STORE_050,16.61,16.61,921.43,921.43,False
Ice Cream,Total,272.77,272.77,6234.33,6234.33,False
Ice Cream,Midwest,108.17,108.17,2129.99,2129.99,False
Ice Cream,Northeast,136.97,136.97,4090.24,4090.24,False
Ice Cream,Southeast,128.89,128.89,9789.89,9789.89,False
Ice Cream,Southwest,157.79,157.79,12142.55,12142.55,False
Ice Cream,West,79.41,79.41,28.89,28.89,False
Ice Cream,STORE_001,6.44,6.44,2.22,2.22,False
Ice Cream,STORE_002,21.43,21.43,7.78,7.78,False
Ice Cream,STORE_003,2.92,2.92,2.22,2.22,False
Ice Cream,STORE_004,13.17,13.17,6.67,6.67,False
Ice Cream,STORE_005,2.28,2.28,1.11,1.11,False
Ice Cream,STORE_006,11.62,11.62,5.56,5.56,False
Ice Cream,STORE_007,71.52,71.52,6614.81,6614.81,False
Ice Cream,STORE_008,5.98,5.98,2.22,2.22,False
Ice Cream,STORE_009,11.66,11.66,4.44,4.44,False
Ice Cream,STORE_010,16.4,16.4,5.56,5.56,False
Ice Cream,STORE_011,18.09,18.09,1312.53,1312.53,False
Ice Cream,STORE_012,8.19,8.19,3.33,3.33,False
Ice Cream,STORE_013,4.63,4.63,3.33,3.33,False
Ice Cream,STORE_014,6.84,6.84,3.33,3.33,False
Ice Cream,STORE_015,0.0,0.0,0.0,0.0,False
Ice Cream,STORE_016,97.74,97.74,9742.58,9742.58,False
Ice Cream,STORE_017,3.67,3.67,2.22,2.22,False
Ice Cream,STORE_018,9.58,9.58,3.33,3.33,False
Ice Cream,STORE_019,11.31,11.31,3.33,3.33,False
Ice Cream,STORE_020,4.44,4.44,1.11,1.11,False
Ice Cream,STORE_021,32.84,32.84,3021.04,3021.04,False
Ice Cream,STORE_022,12.63,12.63,4.44,4.44,False
Ice Cream,STORE_023,9.34,9.34,5.56,5.56,False
Ice Cream,STORE_024,3.07,3.07,1.11,1.11,False
Ice Cream,STORE_025,6.66,6.66,3.33,3.33,False
Ice Cream,STORE_026,4.68,4.68,2.22,2.22,False
Ice Cream,STORE_027,11.3,11.3,3.33,3.33,False
Ice Cream,STORE_028,2.21,2.21,1.11,1.11,False
Ice Cream,STORE_029,8.63,8.63,3.33,3.33,False
Ice Cream,STORE_030,6.3,6.3,2.22,2.22,False
Ice Cream,STORE_031,7.88,7.88,4.44,4.44,False
Ice Cream,STORE_032,14.92,14.92,5.56,5.56,False
Ice Cream,STORE_033,8.61,8.61,3.33,3.33,False
Ice Cream,STORE_034,3.39,3.39,1.11,1.11,False
Ice Cream,STORE_035,43.76,43.76,3061.98,3061.98,False
Ice Cream,STORE_036,19.71,19.71,5.56,5.56,False
Ice Cream,STORE_037,2.58,2.58,1.11,1.11,False
Ice Cream,STORE_038,97.01,97.01,9414.12,9414.12,False
Ice Cream,STORE_039,11.51,11.51,3.33,3.33,False
Ice Cream,STORE_040,18.07,18.07,7.78,7.78,False
Ice Cream,STORE_041,12.54,12.54,3.33,3.33,False
Ice Cream,STORE_042,5.8,5.8,3.33,3.33,False
Ice Cream,STORE_043,15.82,15.82,6.67,6.67,False
Ice Cream,STORE_044,0.0,0.0,0.0,0.0,False
Ice Cream,STORE_045,61.51,61.51,4895.56,4895.56,False
Ice Cream,STORE_046,8.58,8.58,5.56,5.56,False
Ice Cream,STORE_047,3.92,3.92,3.33,3.33,False
Ice Cream,STORE_048,8.94,8.94,3.33,3.33,False
Ice Cream,STORE_049,4.59,4.59,1.11,1.11,False
Ice Cream,STORE_050,7.66,7.66,2.22,2.22,False
Insulin,Total,273.51,273.51,6550.1,6550.1,False
Insulin,Midwest,62.37,62.37,188.47,188.47,False
Insulin,Northeast,122.69,122.69,2754.87,2754.87,False
Insulin,Southeast,114.04,114.04,6929.59,6929.59,False
Insulin,Southwest,121.47,121.47,7338.33,7338.33,False
Insulin,West,138.66,138.66,9758.1,9758.1,False
Insulin,STORE_001,7.29,7.29,2.22,2.22,False
Insulin,STORE_002,8.97,8.97,3.33,3.33,False
Insulin,STORE_003,0.0,0.0,0.0,0.0,False
Insulin,STORE_004,1.34,1.34,2.22,2.22,False
Insulin,STORE_005,10.52,10.52,6.67,6.67,False
Insulin,STORE_006,25.2,25.2,2290.6,2290.6,False
Insulin,STORE_007,5.06,5.06,3.33,3.33,False
Insulin,STORE_008,65.55,65.55,5839.84,5839.84,False
Insulin,STORE_009,17.87,17.87,6.67,6.67,False
Insulin,STORE_010,23.15,23.15,1640.53,1640.53,False
Insulin,STORE_011,1.1,1.1,1.11,1.11,False
Insulin,STORE_012,7.83,7.83,5.56,5.56,False
Insulin,STORE_013,9.41,9.41,3.33,3.33,False
Insulin,STORE_014,0.0,0.0,0.0,0.0,False
Insulin,STORE_015,12.32,12.32,6.67,6.67,False
Insulin,STORE_016,9.18,9.18,2.22,2.22,False
Insulin,STORE_017,0.0,0.0,0.0,0.0,False
Insulin,STORE_018,12.43,12.43,5.56,5.56,False
Insulin,STORE_019,2.22,2.22,1.11,1.11,False
Insulin,STORE_020,27.51,27.51,2386.93,2386.93,False
Insulin,STORE_021,5.54,5.54,3.33,3.33,False
Insulin,STORE_022,12.51,12.51,5.56,5.56,False
Insulin,STORE_023,9.96,9.96,4.44,4.44,False
Insulin,STORE_024,6.77,6.77,3.33,3.33,False
Insulin,STORE_025,3.73,3.73,2.22,2.22,False
Insulin,STORE_026,0.0,0.0,0.0,0.0,False
Insulin,STORE_027,7.92,7.92,2.22,2.22,False
Insulin,STORE_028,5.07,5.07,2.22,2.22,False
Insulin,STORE_029,79.79,79.79,7640.14,7640.14,False
Insulin,STORE_030,20.36,20.36,6.67,6.67,False
Insulin,STORE_031,5.48,5.48,2.22,2.22,False
Insulin,STORE_032,10.51,10.51,4.44,4.44,False
Insulin,STORE_033,7.4,7.4,2.22,2.22,False
Insulin,STORE_034,3.93,3.93,4.44,4.44,False
Insulin,STORE_035,2.17,2.17,2.22,2.22,False
Insulin,STORE_036,5.42,5.42,2.22,2.22,False
Insulin,STORE_037,3.43,3.43,3.33,3.33,False
Insulin,STORE_038,14.64,14.64,5.56,5.56,False
Insulin,STORE_039,32.44,32.44,1902.76,1902.76,False
Insulin,STORE_040,8.14,8.14,4.44,4.44,False
Insulin,STORE_041,8.25,8.25,213.81,213.81,False
Insulin,STORE_042,41.82,41.82,3109.66,3109.66,False
Insulin,STORE_043,20.81,20.81,7.78,7.78,False
Insulin,STORE_044,12.42,12.42,4.44,4.44,False
Insulin,STORE_045,97.58,97.58,9142.34,9142.34,False
Insulin,STORE_046,1.58,1.58,1.11,1.11,False
Insulin,STORE_047,31.77,31.77,2696.84,2696.84,False
Insulin,STORE_048,6.16,6.16,3.33,3.33,False
